#Pareto aproximation (linear regression) vs Original set
#ParetoLr(x), ParetoLr(CDF) 
0.0005831305113526219,-0.203190840929043
0.000595353313081437,-0.2036839761672751
0.0006078323128297224,-0.2041773135200471
0.0006205728806776501,-0.2046708530701968
0.0006335804992658254,-0.2051645949005962
0.0006468607661546321,-0.205658539094151
0.0006604193962330305,-0.206152685733801
0.0006742622241778335,-0.20664703490252
0.0006883952069645496,-0.2071415866833159
0.0007028244264308353,-0.2076363411592306
0.0007175560918936921,-0.2081312984133394
0.000732596542821523,-0.2086264585287529
0.0007479522515621828,-0.2091218215886146
0.0007636298261282241,-0.2096173876761027
0.0007796360130405237,-0.2101131568744294
0.0007959777002314978,-0.2106091292668408
0.0008126619200091946,-0.2111053049366174
0.0008296958520834915,-0.2116016839670736
0.0008470868266557402,-0.2120982664415578
0.0008648423275731727,-0.2125950524434534
0.0008829699955494083,-0.2130920420561768
0.0009014776314524918,-0.2135892353631796
0.000920373199661823,-0.2140866324479469
0.000939664831495469,-0.2145842333939982
0.0009593608287093146,-0.2150820382848875
0.0009794696670695387,-0.2155800472042029
0.001,-0.2160782602355666
0.001020960662306047,-0.2165766774626352
0.001042360673976401,-0.2170752989690996
0.001064209244064725,-0.2175741248386849
0.001086515774652537,-0.2180731551551507
0.001109289864895223,-0.2185723900022909
0.001132541315152813,-0.2190718294639333
0.001156280131207375,-0.2195714736239409
0.001180516528568806,-0.2200713225662103
0.001205260936870841,-0.2205713763746728
0.001230524004359262,-0.2210716351332944
0.001256316602474122,-0.2215720989260748
0.00128264983052806,-0.2220727678370484
0.001309535020482668,-0.2225736419502848
0.001336983741824945,-0.2230747213498869
0.001365007806546014,-0.2235760061199927
0.001393619274224143,-0.2240774963447747
0.001422830457214352,-0.2245791921084395
0.001452653925946781,-0.225081093495229
0.001483102514336103,-0.2255832005894185
0.001514189325304352,-0.2260855134753188
0.001545927736419478,-0.2265880322372751
0.001578331405652117,-0.2270907569596665
0.00161141427725302,-0.2275936877269074
0.001645190587753661,-0.2280968246234465
0.001679674872092653,-0.2286001677337675
0.001714881969870541,-0.229103717142388
0.001750827031735723,-0.2296074729338606
0.001787525525904235,-0.2301114351927731
0.00182499324481615,-0.2306156040037468
0.00186324631193156,-0.2311199794514389
0.001902301188668946,-0.2316245616205406
0.001942174681489024,-0.2321293505957776
0.001982883949127072,-0.2326343464619112
0.002024446509976802,-0.2331395493037365
0.002066880249629082,-0.2336449592060841
0.002110203428568597,-0.2341505762538187
0.002154434690031882,-0.2346564005318403
0.002199593068030075,-0.2351624321250836
0.002245697995539772,-0.2356686711185181
0.002292769312865649,-0.2361751175971476
0.002340827276178294,-0.2366817716460119
0.002389892566231048,-0.2371886333501843
0.00243998629725955,-0.2376957027947739
0.002491130026067791,-0.2382029800649244
0.002543345761304648,-0.2387104652458143
0.002596655972934872,-0.2392181584226574
0.002651083601908536,-0.2397260596807016
0.002706652070033241,-0.2402341691052308
0.002763385290053173,-0.2407424867815631
0.002821307675939471,-0.2412510127950518
0.002880444153396298,-0.2417597472310851
0.002940820170587061,-0.2422686901750866
0.003002461709085549,-0.2427778417125142
0.00306539529505653,-0.2432872019288612
0.00312964801067075,-0.2437967709096562
0.003195247505759214,-0.2443065487404625
0.003262222009711667,-0.2448165355068788
0.003330600343624588,-0.2453267312945382
0.00340041193270371,-0.2458371361891096
0.003471686818926559,-0.246347750276297
0.003544455673970436,-0.2468585736418387
0.003618749812411277,-0.2473696063715094
0.003694601205199302,-0.2478808485511179
0.003772042493417001,-0.2483923002665087
0.003851107002325569,-0.2489039616035611
0.003931828755705771,-0.2494158326481901
0.004014242490499318,-0.2499279134863455
0.004098383671757262,-0.2504402042040128
0.004184288507901585,-0.250952704887212
0.004271993966306777,-0.2514654156219989
0.004361537789208006,-0.2519783364944645
0.004452958509942651,-0.252491467590735
0.0045462954695324,-0.2530048089969721
0.004641588833612782,-0.2535183607993725
0.004738879609717651,-0.2540321230841684
0.004838209664925958,-0.2545460959376273
0.004939621743878316,-0.2550602794460519
0.005043159487171359,-0.2555746736957807
0.005148867450137497,-0.2560892787731874
0.005256791122018419,-0.2566040947646808
0.005366976945540477,-0.2571191217567053
0.005479472336900281,-0.2576343598357411
0.005594325706169377,-0.2581498090883032
0.005711586478126435,-0.2586654696009425
0.005831305113526219,-0.2591813414602453
0.00595353313081437,-0.2596974247528334
0.006078323128297224,-0.260213719565364
0.0062057288067765,-0.2607302259845297
0.006335804992658254,-0.2612469440970588
0.006468607661546321,-0.2617638739897155
0.006604193962330305,-0.2622810157492987
0.006742622241778335,-0.2627983694626439
0.006883952069645496,-0.2633159352166212
0.007028244264308352,-0.263833713098137
0.007175560918936921,-0.2643517031941331
0.00732596542821523,-0.2648699055915869
0.007479522515621813,-0.2653883203775114
0.007636298261282242,-0.2659069476389553
0.007796360130405237,-0.2664257874630032
0.007959777002314978,-0.2669448399367751
0.008126619200091946,-0.2674641051474267
0.008296958520834915,-0.2679835831821498
0.008470868266557402,-0.2685032741281714
0.008648423275731726,-0.2690231780727546
0.008829699955494083,-0.2695432951031982
0.009014776314524917,-0.2700636253068369
0.00920373199661823,-0.2705841687710409
0.009396648314954691,-0.2711049255832161
0.009593608287093146,-0.2716258958308051
0.009794696670695385,-0.2721470796012853
0.01,-0.2726684769821706
0.01020960662306048,-0.2731900880610103
0.01042360673976401,-0.27371191292539
0.01064209244064725,-0.2742339516629311
0.01086515774652537,-0.2747562043612906
0.01109289864895223,-0.2752786711081621
0.01132541315152813,-0.2758013519912741
0.01156280131207375,-0.2763242470983922
0.01180516528568806,-0.2768473565173173
0.01205260936870841,-0.2773706803358862
0.01230524004359262,-0.2778942186419722
0.01256316602474121,-0.2784179715234842
0.0128264983052806,-0.2789419390683674
0.01309535020482668,-0.2794661213646028
0.01336983741824945,-0.2799905185002074
0.01365007806546014,-0.2805151305632347
0.01393619274224144,-0.2810399576417741
0.01422830457214352,-0.2815649998239511
0.01452653925946781,-0.2820902571979269
0.01483102514336103,-0.2826157298518994
0.01514189325304352,-0.2831414178741023
0.01545927736419479,-0.283667321352806
0.01578331405652117,-0.2841934403763162
