#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
0.006604193962330305,1.483537463986551e-07
0.006742622241778335,1.51463338982083e-07
0.006883952069645496,1.546381106498629e-07
0.007028244264308352,1.578794275314266e-07
0.007175560918936921,1.611886846220045e-07
0.00732596542821523,1.645673060046704e-07
0.007479522515621813,1.680167454054526e-07
0.007636298261282242,1.715384874145798e-07
0.007796360130405237,1.751340473754581e-07
0.007959777002314978,1.788049727169394e-07
0.008126619200091946,1.825528429533207e-07
0.008296958520834915,1.863792711276346e-07
0.008470868266557402,1.902859037006266e-07
0.008648423275731726,1.942744218830228e-07
0.008829699955494083,1.983465420796193e-07
0.009014776314524917,2.025040164443936e-07
0.00920373199661823,2.067486343237945e-07
0.009396648314954691,2.110822222567421e-07
0.009593608287093146,2.155066448628062e-07
0.009794696670695385,2.200238063965188e-07
0.01,2.246356506363512e-07
0.01020960662306048,2.2934416210596e-07
0.01042360673976401,2.341513670733875e-07
0.01064209244064725,2.390593342171954e-07
0.01086515774652537,2.440701755146435e-07
0.01109289864895223,2.491860474629348e-07
0.01132541315152813,2.544091514122826e-07
0.01156280131207375,2.597417350092002e-07
0.01180516528568806,2.651860930846794e-07
0.01205260936870841,2.70744568431347e-07
0.01230524004359262,2.764195531357316e-07
0.01256316602474121,2.822134892443984e-07
0.0128264983052806,2.881288700962159e-07
0.01309535020482668,2.941682410995128e-07
0.01336983741824945,3.003342012863897e-07
0.01365007806546014,3.066294040898754e-07
0.01393619274224144,3.130565585651723e-07
0.01422830457214352,3.196184302778349e-07
0.01452653925946781,3.263178431911484e-07
0.01483102514336103,3.331576801102187e-07
0.01514189325304352,3.40140884569351e-07
0.01545927736419479,3.472704616092059e-07
0.01578331405652117,3.545494791090675e-07
0.0161141427725302,3.619810696742221e-07
0.01645190587753661,3.695684313020919e-07
0.01679674872092653,3.77314828936548e-07
0.01714881969870541,3.85223596133244e-07
0.01750827031735723,3.932981361698396e-07
0.01787525525904235,4.015419239333795e-07
0.0182499324481615,4.099585069194944e-07
0.0186324631193156,4.185515068977352e-07
0.01902301188668946,4.273246219099747e-07
0.01942174681489025,4.362816270475633e-07
0.01982883949127071,4.454263767827982e-07
0.02024446509976802,4.547628065232345e-07
0.02066880249629082,4.642949339439539e-07
0.02110203428568597,4.740268609859655e-07
0.02154434690031882,4.839627755215403e-07
0.02199593068030075,4.941069533526132e-07
0.02245697995539772,5.044637597650947e-07
0.02292769312865649,5.150376515272725e-07
0.02340827276178294,5.258331789992354e-07
0.02389892566231048,5.368549876871853e-07
0.0243998629725955,5.48107820685928e-07
0.02491130026067786,5.5959652045523e-07
0.02543345761304648,5.7132603081822e-07
0.02596655972934872,5.833013992928571e-07
0.02651083601908536,5.95527779312377e-07
0.02706652070033241,6.080104322236934e-07
0.02763385290053173,6.207547296188665e-07
0.02821307675939471,6.337661556665708e-07
0.02880444153396298,6.470503097766311e-07
0.02940820170587061,6.60612908376379e-07
0.03002461709085549,6.744597877972325e-07
0.0306539529505653,6.885969067171871e-07
0.03129648010670751,7.030303489363732e-07
0.03195247505759213,7.177663253754574e-07
0.03262222009711666,7.328111774063117e-07
0.03330600343624589,7.481713792945044e-07
0.0340041193270371,7.638535408638347e-07
0.03471686818926559,7.798644108270025e-07
0.03544455673970436,7.962108788950317e-07
0.03618749812411277,8.128999794410063e-07
0.03694601205199302,8.299388942756281e-07
0.03772042493417001,8.47334955866863e-07
0.03851107002325569,8.650956500044771e-07
0.0393182875570577,8.832286197968386e-07
0.04014242490499318,9.01741668335454e-07
0.04098383671757262,9.206427621366586e-07
0.04184288507901585,9.399400351384202e-07
0.04271993966306777,9.596417913648736e-07
0.04361537789208006,9.797565090341465e-07
0.04452958509942651,1.000292844111073e-06
0.04546295469532399,1.021259633859906e-06
0.04641588833612782,1.042665901063167e-06
0.04738879609717651,1.064520857241291e-06
0.04838209664925957,1.086833907315565e-06
0.04939621743878315,1.109614653271862e-06
0.05043159487171359,1.132872898046422e-06
0.05148867450137497,1.156618650632879e-06
0.05256791122018419,1.180862129190885e-06
0.05366976945540476,1.205613766597224e-06
0.05479472336900281,1.230884214109551e-06
0.05594325706169378,1.256684346251369e-06
0.05711586478126435,1.283025265585991e-06
0.05831305113526219,1.309918307268454e-06
0.0595353313081437,1.337375044152544e-06
0.06078323128297224,1.365407291786802e-06
0.062057288067765,1.394027112966434e-06
0.06335804992658255,1.423246823728519e-06
0.0646860766154632,1.453078998125967e-06
0.06604193962330306,1.483536473667613e-06
0.06742622241778336,1.514632357202395e-06
0.06883952069645496,1.546380030026384e-06
0.07028244264308353,1.578793153989011e-06
0.07175560918936921,1.611885677488267e-06
0.0732596542821523,1.645671841021823e-06
0.07479522515621813,1.680166183848364e-06
0.07636298261282241,1.715383549538707e-06
0.07796360130405237,1.751339093414295e-06
0.07959777002314977,1.788048287876265e-06
0.08126619200091946,1.82552693006599e-06
0.08296958520834916,1.863791147860283e-06
0.08470868266557402,1.902857407642955e-06
0.08648423275731726,1.942742520411045e-06
0.08829699955494083,1.983463649879447e-06
0.09014776314524918,2.025038319586336e-06
0.09203731996618231,2.067484420109622e-06
0.09396648314954691,2.110820217060549e-06
0.09593608287093147,2.15506435918833e-06
0.09794696670695385,2.200235885818635e-06
0.1,2.246354235402315e-06
0.1020960662306048,2.293439253953089e-06
0.1042360673976401,2.341511203374225e-06
0.1064209244064725,2.390590770340317e-06
0.1086515774652537,2.440699075068054e-06
0.1109289864895223,2.49185768042004e-06
0.1132541315152813,2.544088601341699e-06
0.1156280131207375,2.597414314076119e-06
0.1180516528568806,2.651857766156063e-06
0.1205260936870841,2.707442386062908e-06
0.1230524004359262,2.764192093218654e-06
0.1256316602474122,2.822131308422016e-06
0.128264983052806,2.881284964617592e-06
0.1309535020482668,2.941678516887869e-06
0.1336983741824945,3.003337954332608e-06
0.1365007806546014,3.066289810504941e-06
0.1393619274224144,3.130561175068713e-06
0.1422830457214352,3.196179705899915e-06
0.1452653925946781,3.263173640077888e-06
0.1483102514336103,3.331571806874933e-06
0.1514189325304352,3.401403639635703e-06
0.1545927736419478,3.472699188877826e-06
0.1578331405652116,3.545489134837432e-06
0.161141427725302,3.619804800791826e-06
0.1645190587753661,3.695678166715233e-06
0.1679674872092653,3.773141882601472e-06
0.1714881969870541,3.852229283118902e-06
0.1750827031735723,3.932974401377187e-06
0.1787525525904236,4.015411984137351e-06
0.182499324481615,4.099577506244678e-06
0.186324631193156,4.185507186171833e-06
0.1902301188668946,4.273238001450963e-06
0.1942174681489025,4.362807704771932e-06
0.1982883949127071,4.454254840080552e-06
0.2024446509976802,4.547618759342953e-06
0.2066880249629082,4.642939639087906e-06
0.2110203428568597,4.740258498392436e-06
0.2154434690031882,4.839617215535164e-06
0.2199593068030075,4.941058547092148e-06
0.2245697995539772,5.044626145478404e-06
0.2292769312865649,5.150364578265787e-06
0.2340827276178294,5.258319347167806e-06
0.2389892566231048,5.368536907468524e-06
0.243998629725955,5.481064688228621e-06
0.2491130026067786,5.595951112824515e-06
0.2543345761304648,5.71324561926545e-06
0.2596655972934873,5.832998682064883e-06
0.2651083601908536,5.955261833667791e-06
0.2706652070033241,6.080087686433089e-06
0.2763385290053172,6.207529955615243e-06
0.2821307675939471,6.337643482456912e-06
0.2880444153396298,6.47048425761465e-06
0.2940820170587061,6.606109445028707e-06
0.3002461709085549,6.74457740734713e-06
0.306539529505653,6.885947730017605e-06
0.312964801067075,7.030281247710768e-06
0.3195247505759213,7.177640070077373e-06
0.3262222009711667,7.328087608393652e-06
0.3330600343624588,7.481688603538927e-06
0.340041193270371,7.638509152863016e-06
0.3471686818926559,7.798616739496111e-06
0.3544455673970436,7.962080260659476e-06
0.3618749812411277,8.128970057863505e-06
0.3694601205199303,8.29935794710579e-06
0.3772042493417002,8.473317249402257e-06
0.3851107002325569,8.650922822650564e-06
0.393182875570577,8.832251093826571e-06
0.4014242490499318,9.017380091735916e-06
0.4098383671757261,9.206389480653776e-06
0.4184288507901585,9.399360594630757e-06
0.4271993966306777,9.596376472686963e-06
0.4361537789208006,9.797521893895045e-06
0.4452958509942651,1.000288341468369e-05
0.4546295469532399,1.021254940536398e-05
0.4641588833612782,1.042661008876511e-05
0.4738879609717651,1.064515757853712e-05
0.4838209664925957,1.086828591922995e-05
0.4939621743878316,1.109609112637244e-05
0.5043159487171359,1.132867122799475e-05
0.5148867450137498,1.156612630670573e-05
0.5256791122018419,1.180855854299168e-05
0.5366976945540476,1.205607225895911e-05
0.5479472336900282,1.230877396307672e-05
0.5594325706169377,1.256677239636073e-05
0.5711586478126435,1.283017857900415e-05
0.5831305113526218,1.309910585822749e-05
0.595353313081437,1.337366995657341e-05
0.6078323128297224,1.365398902264392e-05
0.62057288067765,1.394018368083838e-05
0.6335804992658254,1.423237708408909e-05
0.6468607661546321,1.453069496659687e-05
0.6604193962330305,1.483526569756588e-05
0.6742622241778335,1.514622033715884e-05
0.6883952069645496,1.546369269223025e-05
0.7028244264308353,1.578781937405793e-05
0.7175560918936921,1.611873985751799e-05
0.732596542821523,1.645659654037068e-05
0.7479522515621814,1.680153480543289e-05
0.7636298261282242,1.715370308219555e-05
0.7796360130405237,1.751325291121653e-05
0.7959777002314977,1.78803390095128e-05
0.8126619200091946,1.825511933661872e-05
0.8296958520834898,1.863775516253163e-05
0.8470868266557402,1.902841113787801e-05
0.8648423275731727,1.942725536363543e-05
0.8829699955494082,1.983445946440732e-05
0.9014776314524917,2.025019866180866e-05
0.9203731996618231,2.067465184985018e-05
0.9396648314954691,2.110800167187676e-05
0.9593608287093147,2.155043459950434e-05
0.9794696670695385,2.200214101233389e-05
1,2.246331528021894e-05
1.020960662306048,2.293415584686542e-05
1.042360673976403,2.341486531487469e-05
1.064209244064722,2.390565053322913e-05
1.086515774652537,2.440672268644306e-05
1.109289864895223,2.491829738471285e-05
1.132541315152813,2.544059475750871e-05
1.156280131207378,2.597383954772159e-05
1.180516528568803,2.651826120858569e-05
1.205260936870841,2.707409400215521e-05
1.230524004359262,2.76415771005567e-05
1.256316602474121,2.822095468835162e-05
1.282649830528062,2.881247606767445e-05
1.309535020482665,2.941639576592436e-05
1.336983741824945,3.003297364478907e-05
1.365007806546014,3.066247501215535e-05
1.393619274224144,3.130517073623995e-05
1.422830457214355,3.1961337362163e-05
1.452653925946778,3.263125723107496e-05
1.483102514336103,3.331521860094888e-05
1.514189325304352,3.401351577159151e-05
1.545927736419479,3.472644921043155e-05
1.57833140565212,3.545432568174967e-05
1.611414277253017,3.619745837957211e-05
1.645190587753661,3.695616706100857e-05
1.679674872092653,3.773077818514103e-05
1.714881969870541,3.852162505235679e-05
1.750827031735727,3.932904794845538e-05
1.787525525904232,4.015339429064291e-05
1.824993244816151,4.099501877707912e-05
1.86324631193156,4.185428353931098e-05
1.902301188668946,4.273155829825903e-05
1.942174681489028,4.362722052320134e-05
1.982883949127067,4.454165559397705e-05
2.024446509976802,4.547525696674271e-05
2.066880249629082,4.642842634339228e-05
2.110203428568596,4.740157384408583e-05
2.154434690031886,4.839511818388598e-05
2.19959306803007,4.940948685272506e-05
2.245697995539772,5.044511629903603e-05
2.292769312865649,5.150245211793525e-05
2.340827276178294,5.258194924240289e-05
2.389892566231053,5.368407213934834e-05
2.439986297259545,5.48092950088952e-05
2.491130026067786,5.595810198877338e-05
2.543345761304648,5.713098736226385e-05
2.596655972934872,5.832845577058432e-05
2.651083601908542,5.955102243049293e-05
2.706652070033236,6.079921335522265e-05
2.763385290053167,6.207356558096677e-05
2.821307675939471,6.337462739791633e-05
2.880444153396298,6.47029585858494e-05
2.940820170587067,6.605913065471647e-05
3.002461709085543,6.744372709077684e-05
3.065395295056524,6.885734360728701e-05
3.12964801067075,7.030058840051812e-05
3.195247505759214,7.177408241143546e-05
3.262222009711673,7.327845959259616e-05
3.330600343624582,7.481436718093093e-05
3.400411932703703,7.63824659755219e-05
3.47168681892656,7.798343062259683e-05
3.544455673970436,7.96179499045202e-05
3.618749812411284,8.128672703666684e-05
3.694601205199295,8.299047996951359e-05
3.772042493416994,8.472994169739234e-05
3.851107002325569,8.650586057323828e-05
3.93182875570577,8.831900063099862e-05
4.014242490499326,9.017014191337047e-05
4.098383671757253,9.206008080753225e-05
4.184288507901576,9.398963038731445e-05
4.271993966306777,9.595962076280884e-05
4.361537789208006,9.797089943719417e-05
4.45295850994266,0.0001000243316710003
4.54629546953239,0.0001021208008539221
4.641588833612772,0.0001042612088846262
4.738879609717651,0.0001064464765584416
4.838209664925957,0.0001086775439628207
4.939621743878326,0.0001109553708819044
5.043159487171349,0.0001132809372084154
5.148867450137487,0.0001156552433653202
5.256791122018419,0.000118079310735264
5.366976945540476,0.0001205541820999967
5.479472336900293,0.0001230809220879037
5.594325706169389,0.000125660617632084
5.711586478126423,0.0001282943784370882
5.831305113526219,0.000130983337455759
5.95353313081437,0.0001337286513759528
6.078323128297236,0.0001365315011178092
6.205728806776513,0.0001393930923406783
6.335804992658241,0.0001423146559618171
6.46860766154632,0.0001452974486844116
6.604193962330306,0.0001483427535380333
6.742622241778349,0.0001514518804293097
6.883952069645511,0.0001546261667052518
7.028244264308339,0.000157866977727239
7.175560918936921,0.0001611757074575504
7.32596542821523,0.0001645537790582186
7.479522515621829,0.0001680026455025407
7.636298261282257,0.000171523790198469
7.796360130405221,0.0001751187276259891
7.959777002314977,0.0001787890039880446
8.126619200091946,0.0001825361978735618
8.296958520834915,0.0001863619209361289
8.470868266557419,0.0001902678185856654
8.648423275731709,0.0001942555706947457
8.829699955494084,0.0001983268923203552
9.014776314524918,0.0002024835344399678
9.203731996618231,0.0002067272847031676
9.39664831495471,0.0002110599681991454
9.593608287093128,0.0002154834482402945
9.794696670695386,0.0002199996271617932
10,0.0002246104471385069
