#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
2.880444153396298e-05,0.0002047326015042206
2.940820170587067e-05,0.0002090234839019489
3.002461709085549e-05,0.0002134042870381991
3.065395295056524e-05,0.000217876894906377
3.12964801067075e-05,0.0002224432309557711
3.195247505759214e-05,0.0002271052589167821
3.262222009711673e-05,0.0002318649836438036
3.330600343624589e-05,0.0002367244519760892
3.400411932703703e-05,0.0002416857536152728
3.471686818926559e-05,0.000246751022022984
3.544455673970435e-05,0.0002519224353354499
3.618749812411284e-05,0.0002572022172990795
3.694601205199302e-05,0.000262592638223591
3.772042493416993e-05,0.0002680960159564538
3.851107002325569e-05,0.0002737147168772047
3.93182875570577e-05,0.0002794511569125246
4.014242490499326e-05,0.0002853078025724098
4.098383671757261e-05,0.0002912871720079924
4.184288507901576e-05,0.0002973918360917871
4.271993966306776e-05,0.0003036244195199211
4.361537789208006e-05,0.000309987601937789
4.45295850994266e-05,0.0003164841190886891
4.5462954695324e-05,0.00032311676398733
4.641588833612772e-05,0.0003298883881167614
4.738879609717651e-05,0.0003368019026507296
4.838209664925957e-05,0.000343860279702124
4.939621743878326e-05,0.0003510665535958468
5.043159487171359e-05,0.0003584238221702174
5.148867450137487e-05,0.0003659352481039102
5.256791122018419e-05,0.0003736040602713153
5.366976945540476e-05,0.0003814335551259873
5.479472336900293e-05,0.0003894270981128489
5.594325706169377e-05,0.0003975881251099267
5.711586478126424e-05,0.0004059201439002846
5.831305113526218e-05,0.0004144267356737119
5.95353313081437e-05,0.0004231115565613841
6.078323128297237e-05,0.0004319783392003895
6.2057288067765e-05,0.0004410308943326724
6.335804992658241e-05,0.0004502731124362835
6.468607661546321e-05,0.0004597089653906039
6.604193962330305e-05,0.0004693425081767622
6.742622241778349e-05,0.0004791778806125802
6.883952069645496e-05,0.0004892193091246
7.028244264308338e-05,0.0004994711085561931
7.175560918936922e-05,0.0005099376840137504
7.32596542821523e-05,0.0005206235327508413
7.479522515621829e-05,0.0005315332460921196
7.636298261282242e-05,0.0005426715113965308
7.79636013040522e-05,0.0005540431140617086
7.959777002314978e-05,0.000565652939570338
8.126619200091945e-05,0.000577505975578374
8.296958520834916e-05,0.0005896073140467806
8.470868266557403e-05,0.000601962153418123
8.648423275731709e-05,0.000614575800837569
8.829699955494083e-05,0.0006274536744208525
9.014776314524917e-05,0.0006406013055680893
9.203731996618231e-05,0.0006540243413269975
9.39664831495469e-05,0.0006677285468038585
9.593608287093147e-05,0.0006817198076258801
9.794696670695385e-05,0.0006960041324531874
0.0001,0.0007105876555438817
0.0001020960662306048,0.0007254766393717249
0.0001042360673976401,0.000740677477298668
0.0001064209244064725,0.0007561966963020028
0.0001086515774652537,0.0007720409597583577
0.0001109289864895223,0.0007882170702858682
0.0001132541315152813,0.0008047319726438573
0.0001156280131207375,0.0008215927566940229
0.0001180516528568806,0.0008388066604221311
0.0001205260936870841,0.0008563810730216614
0.0001230524004359262,0.0008743235380428427
0.0001256316602474122,0.0008926417566049727
0.000128264983052806,0.0009113435906764611
0.0001309535020482668,0.0009304370664219297
0.0001336983741824945,0.0009499303776185908
0.0001365007806546014,0.0009698318891435687
0.0001393619274224143,0.0009901501405326085
0.0001422830457214352,0.001010893849612282
0.0001452653925946781,0.001032071916208022
0.0001483102514336103,0.001053693425927205
0.0001514189325304352,0.001075767654021176
0.0001545927736419478,0.001098304069326872
0.0001578331405652116,0.001121312338288938
0.000161141427725302,0.001144802329065664
0.0001645190587753661,0.001168784115718302
0.0001679674872092653,0.001193267982487534
0.0001714881969870541,0.001218264428157534
0.0001750827031735723,0.001243784170509521
0.0001787525525904235,0.00126983815086712
0.0001824993244816151,0.001296437538735318
0.000186324631193156,0.001323593736534012
0.0001902301188668946,0.001351318384429256
0.0001942174681489025,0.001379623365263427
0.0001982883949127071,0.001408520809586644
0.0002024446509976802,0.001438023100790886
0.0002066880249629082,0.001468142880349799
0.0002110203428568597,0.001498893053165529
0.0002154434690031882,0.001530286793024693
0.0002199593068030075,0.001562337548166925
0.0002245697995539772,0.001595059046965996
0.0002292769312865649,0.001628465303727844
0.0002340827276178294,0.001662570624606952
0.0002389892566231048,0.001697389613642963
0.000243998629725955,0.001732937178921312
0.0002491130026067791,0.001769228538858192
0.0002543345761304648,0.001806279228615204
0.0002596655972934873,0.001844105106642679
0.0002651083601908536,0.001882722361358224
0.0002706652070033241,0.001922147517959383
0.0002763385290053172,0.001962397445375741
0.0002821307675939471,0.002003489363361366
0.0002880444153396298,0.002045440849732461
0.000294082017058706,0.002088269847750568
0.0003002461709085549,0.002131994673655879
0.000306539529505653,0.002176634024353308
0.000312964801067075,0.002222206985253772
0.0003195247505759214,0.002268733038274018
0.0003262222009711667,0.002316232069998536
0.0003330600343624589,0.002364724380005456
0.000340041193270371,0.002414230689361196
0.000347168681892656,0.002464772149285976
0.0003544455673970436,0.002516370349993524
0.0003618749812411277,0.002569047329709306
0.0003694601205199302,0.00262282558386906
0.0003772042493417001,0.002677728074503505
0.0003851107002325569,0.002733778239809692
0.000393182875570577,0.0027910000039153
0.0004014242490499318,0.00284941778683856
0.0004098383671757261,0.002909056514646347
0.0004184288507901585,0.002969941629816342
0.0004271993966306776,0.003032099101805352
0.0004361537789208006,0.003095555437829356
0.0004452958509942651,0.003160337693856707
0.0004546295469532399,0.003226473485821613
0.0004641588833612782,0.003293991001059315
0.0004738879609717651,0.003362919009969323
0.0004838209664925957,0.003433286877908448
0.0004939621743878316,0.003505124577321106
0.0005043159487171359,0.003578462700107976
0.0005148867450137498,0.003653332470239468
0.0005256791122018419,0.003729765756618542
0.0005366976945540476,0.003807795086195664
0.0005479472336900282,0.003887453657343221
0.0005594325706169377,0.003968775353491161
0.0005711586478126435,0.00405179475703088
0.0005831305113526219,0.004136547163491322
0.000595353313081437,0.004223068595992086
0.0006078323128297224,0.004311395819978525
0.0006205728806776501,0.004401566358244624
0.0006335804992658254,0.004493618506247077
0.0006468607661546321,0.004587591347718245
0.0006604193962330305,0.00468352477058076
0.0006742622241778335,0.004781459483170214
0.0006883952069645496,0.004881437030772262
0.0007028244264308353,0.004983499812477254
0.0007175560918936921,0.005087691098360492
0.000732596542821523,0.005194055046991553
0.0007479522515621828,0.005302636723279797
0.0007636298261282241,0.005413482116661039
0.0007796360130405237,0.005526638159631614
0.0007959777002314978,0.005642152746635376
0.0008126619200091946,0.005760074753309308
0.0008296958520834915,0.005880454056094386
0.0008470868266557402,0.006003341552217822
0.0008648423275731727,0.006128789180051331
0.0008829699955494083,0.006256849939853648
