#Exponential aproximation (mean) vs Original set
#ExpMe(x), ExpMe(CDF) 
0.003471686818926559,0.0119023108462567
0.003544455673970436,0.01215026942543229
0.003618749812411277,0.01240336118664176
0.003694601205199302,0.0126616910226246
0.003772042493417001,0.01292536591137272
0.003851107002325569,0.01319449495510638
0.003931828755705771,0.01346918941987085
0.004014242490499318,0.01374956277575912
0.004098383671757262,0.01403573073776543
0.004184288507901585,0.01432781130727423
0.004271993966306777,0.01462592481418823
0.004361537789208006,0.01493019395970041
0.004452958509942651,0.0152407438597133
0.0045462954695324,0.01555770208890872
0.004641588833612782,0.01588119872547189
0.004738879609717651,0.01621136639647125
0.004838209664925958,0.0165483403238984
0.004939621743878316,0.01689225837136754
0.005043159487171359,0.01724326109147822
0.005148867450137497,0.01760149177384152
0.005256791122018419,0.0179670964937696
0.005366976945540477,0.01834022416163017
0.005479472336900281,0.0187210265728639
0.005594325706169377,0.01910965845866541
0.005711586478126435,0.0195062775373237
0.005831305113526219,0.01991104456622272
0.00595353313081437,0.02032412339449685
0.006078323128297224,0.02074568101633834
0.0062057288067765,0.02117588762495293
0.006335804992658254,0.02161491666715665
0.006468607661546321,0.02206294489861005
0.006604193962330305,0.02252015243968108
0.006742622241778335,0.02298672283192915
0.006883952069645496,0.02346284309520219
0.007028244264308352,0.02394870378533587
0.007175560918936921,0.02444449905244472
0.00732596542821523,0.02495042669979286
0.007479522515621813,0.02546668824323062
0.007636298261282242,0.02599348897118303
0.007796360130405237,0.02653103800517453
0.007959777002314978,0.02707954836087112
0.008126619200091946,0.02763923700962456
0.008296958520834915,0.02821032494049402
0.008470868266557402,0.02879303722272764
0.008648423275731726,0.02938760306867838
0.008829699955494083,0.02999425589712879
0.009014776314524917,0.03061323339699995
0.00920373199661823,0.03124477759141331
