#Exponential aproximation (linear regression) vs Original set
#ExpLr(x), ExpLr(CDF) 
1.787525525904235e-06,2.691513367070186e-06
1.82499324481615e-06,2.747929192414844e-06
1.86324631193156e-06,2.80552752740526e-06
1.902301188668946e-06,2.864333158325572e-06
1.942174681489028e-06,2.9243713906002e-06
1.982883949127071e-06,2.985668060229152e-06
2.024446509976802e-06,3.048249544779225e-06
2.066880249629082e-06,3.112142774708282e-06
2.110203428568597e-06,3.177375244800551e-06
2.154434690031886e-06,3.243975026379076e-06
2.199593068030075e-06,3.311970778852036e-06
2.245697995539772e-06,3.381391762480312e-06
2.292769312865649e-06,3.45226785103403e-06
2.340827276178294e-06,3.524629544116031e-06
2.389892566231052e-06,3.598507980817622e-06
2.43998629725955e-06,3.673934952819202e-06
2.491130026067786e-06,3.750942918268052e-06
2.543345761304648e-06,3.8295650155451e-06
2.596655972934872e-06,3.909835077697821e-06
2.651083601908542e-06,3.991787646873135e-06
2.706652070033241e-06,4.07545798930542e-06
2.763385290053167e-06,4.160882110193498e-06
2.821307675939471e-06,4.24809676979887e-06
2.880444153396298e-06,4.337139498544751e-06
2.940820170587067e-06,4.428048613669411e-06
3.002461709085549e-06,4.520863235435435e-06
3.065395295056524e-06,4.615623304449201e-06
3.129648010670751e-06,4.712369597870136e-06
3.195247505759214e-06,4.811143748062463e-06
3.262222009711673e-06,4.911988259803657e-06
3.330600343624589e-06,5.01494652882517e-06
3.400411932703702e-06,5.120062860353158e-06
3.47168681892656e-06,5.227382488426358e-06
3.544455673970436e-06,5.336951595213968e-06
3.618749812411284e-06,5.448817330555578e-06
3.694601205199302e-06,5.563027832833356e-06
3.772042493416993e-06,5.67963224951118e-06
3.851107002325569e-06,5.798680758006824e-06
3.93182875570577e-06,5.920224587341316e-06
4.014242490499326e-06,6.044316040676456e-06
4.098383671757261e-06,6.171008517186216e-06
4.184288507901576e-06,6.300356535371421e-06
4.271993966306777e-06,6.432415756374432e-06
4.361537789208005e-06,6.567243008070989e-06
4.45295850994266e-06,6.704896309606134e-06
4.5462954695324e-06,6.845434895930147e-06
4.641588833612773e-06,6.988919243777758e-06
4.738879609717651e-06,7.135411097203281e-06
4.838209664925957e-06,7.2849734948921e-06
4.939621743878326e-06,7.437670796361928e-06
5.043159487171359e-06,7.593568710384524e-06
5.148867450137487e-06,7.752734322741262e-06
5.25679112201842e-06,7.915236125755065e-06
5.366976945540476e-06,8.081144046934163e-06
5.479472336900293e-06,8.250529479503221e-06
5.594325706169378e-06,8.423465313489586e-06
5.711586478126423e-06,8.600025966143399e-06
5.831305113526219e-06,8.780287414800192e-06
5.95353313081437e-06,8.964327229410429e-06
6.078323128297237e-06,9.152224605402104e-06
6.205728806776501e-06,9.34406039843072e-06
6.335804992658241e-06,9.539917158796207e-06
6.468607661546321e-06,9.739879166970056e-06
6.604193962330305e-06,9.944032470010633e-06
6.742622241778349e-06,1.015246491853361e-05
6.883952069645496e-06,1.036526620434852e-05
7.028244264308338e-06,1.05825278994276e-05
7.175560918936921e-06,1.080434349476356e-05
7.32596542821523e-06,1.103080844111481e-05
7.479522515621829e-06,1.126202018986167e-05
7.636298261282242e-06,1.149807823475069e-05
7.796360130405221e-06,1.173908415519342e-05
7.959777002314978e-06,1.198514165945408e-05
8.126619200091945e-06,1.223635662950251e-05
8.296958520834915e-06,1.249283716653338e-05
8.470868266557402e-06,1.275469363770654e-05
8.648423275731709e-06,1.302203872310947e-05
8.829699955494083e-06,1.329498746482916e-05
9.014776314524917e-06,1.357365731624594e-05
9.20373199661823e-06,1.385816819199359e-05
9.396648314954691e-06,1.414864252080594e-05
9.593608287093147e-06,1.444520529669813e-05
9.794696670695386e-06,1.474798413414469e-05
1e-05,1.505710932203641e-05
1.020960662306048e-05,1.537271387996864e-05
1.042360673976401e-05,1.569493361563978e-05
1.064209244064725e-05,1.602390718336011e-05
1.086515774652537e-05,1.635977614322659e-05
1.109289864895223e-05,1.670268502262928e-05
1.132541315152813e-05,1.70527813778687e-05
1.156280131207375e-05,1.741021585810465e-05
1.180516528568806e-05,1.777514227008226e-05
1.205260936870841e-05,1.814771764385714e-05
1.230524004359262e-05,1.852810230107416e-05
1.256316602474121e-05,1.891645992335711e-05
1.28264983052806e-05,1.931295762302998e-05
1.309535020482668e-05,1.971776601483732e-05
1.336983741824945e-05,2.013105928966308e-05
1.365007806546014e-05,2.055301528891551e-05
1.393619274224143e-05,2.098381558179874e-05
1.422830457214352e-05,2.142364554258425e-05
1.452653925946781e-05,2.187269443121309e-05
1.483102514336103e-05,2.233115547378706e-05
1.514189325304352e-05,2.279922594661254e-05
1.545927736419479e-05,2.327710726057752e-05
1.578331405652116e-05,2.376500504774892e-05
1.61141427725302e-05,2.426312925019047e-05
1.645190587753661e-05,2.477169420977976e-05
1.679674872092653e-05,2.529091876080081e-05
1.714881969870541e-05,2.582102632431305e-05
1.750827031735727e-05,2.636224500340845e-05
1.787525525904236e-05,2.691480768235444e-05
1.82499324481615e-05,2.747895212595886e-05
1.86324631193156e-05,2.805492108248764e-05
1.902301188668946e-05,2.864296238747066e-05
1.942174681489028e-05,2.924332907094929e-05
1.982883949127071e-05,2.985627946583413e-05
2.024446509976802e-05,3.048207731937147e-05
2.066880249629082e-05,3.112099190638595e-05
2.110203428568597e-05,3.177329814518792e-05
2.154434690031887e-05,3.243927671570113e-05
2.199593068030075e-05,3.311921418058805e-05
2.245697995539772e-05,3.38134031080406e-05
2.292769312865649e-05,3.452214219812344e-05
2.340827276178294e-05,3.524573641067175e-05
2.389892566231053e-05,3.598449709685259e-05
2.43998629725955e-05,3.67387421333909e-05
2.491130026067786e-05,3.75087960584608e-05
2.543345761304648e-05,3.829499021201777e-05
2.596655972934872e-05,3.909766287801819e-05
2.651083601908542e-05,3.991715943008067e-05
2.706652070033241e-05,4.075383247970077e-05
2.763385290053167e-05,4.160804202835156e-05
2.821307675939471e-05,4.248015562213769e-05
2.880444153396298e-05,4.337054850966915e-05
2.940820170587067e-05,4.427960380404272e-05
3.002461709085549e-05,4.520771264671097e-05
3.065395295056524e-05,4.615527437679123e-05
3.12964801067075e-05,4.712269670203995e-05
3.195247505759214e-05,4.811039587426791e-05
3.262222009711673e-05,4.911879686886333e-05
3.330600343624589e-05,5.014833356709048e-05
3.400411932703703e-05,5.119944894282913e-05
3.471686818926559e-05,5.227259525308892e-05
3.544455673970435e-05,5.336823423252035e-05
3.618749812411284e-05,5.448683729225579e-05
3.694601205199302e-05,5.562888572197e-05
3.772042493416993e-05,5.679487089749191e-05
3.851107002325569e-05,5.798529449185796e-05
3.93182875570577e-05,5.920066869113949e-05
4.014242490499326e-05,6.044151641471096e-05
4.098383671757261e-05,6.170837153973707e-05
4.184288507901576e-05,6.300177913143301e-05
4.271993966306776e-05,6.432229567687742e-05
4.361537789208006e-05,6.567048932459851e-05
4.45295850994266e-05,6.704694012882317e-05
4.5462954695324e-05,6.845224029883301e-05
4.641588833612772e-05,6.988699445353852e-05
4.738879609717651e-05,7.135181988182637e-05
4.838209664925957e-05,7.284734680745863e-05
4.939621743878326e-05,7.437421866030025e-05
5.043159487171359e-05,7.593309235309764e-05
5.148867450137487e-05,7.752463856380842e-05
5.256791122018419e-05,7.914954202370428e-05
5.366976945540476e-05,8.080850181224619e-05
5.479472336900293e-05,8.250223165717774e-05
5.594325706169377e-05,8.423146024161277e-05
5.711586478126424e-05,8.599693151734034e-05
5.831305113526218e-05,8.779940502434691e-05
5.95353313081437e-05,8.963965621788805e-05
6.078323128297237e-05,9.151847680122227e-05
6.2057288067765e-05,9.343667506622744e-05
6.335804992658241e-05,9.53950762409006e-05
6.468607661546321e-05,9.739452284418526e-05
6.604193962330305e-05,9.943587504779305e-05
6.742622241778349e-05,0.0001015200110461301
6.883952069645496e-05,0.0001036478274337727
7.028244264308338e-05,0.0001058202395906038
7.175560918936922e-05,0.0001080381820758314
7.32596542821523e-05,0.0001103026090290005
7.479522515621829e-05,0.000112614494580221
7.636298261282242e-05,0.0001149748332691658
7.79636013040522e-05,0.0001173846404720624
7.959777002314978e-05,0.0001198449528382328
8.126619200091945e-05,0.0001223568287356258
8.296958520834916e-05,0.0001249213487053424
8.470868266557403e-05,0.0001275396159262643
8.648423275731709e-05,0.0001302127566890077
8.829699955494083e-05,0.0001329419208797589
9.014776314524917e-05,0.0001357282824742123
9.203731996618231e-05,0.0001385730400425
9.39664831495469e-05,0.000141477417263558
9.593608287093147e-05,0.0001444426634510387
9.794696670695385e-05,0.0001474700540902152
0.0001,0.0001505608913855427
0.0001020960662306048,0.0001537165048205447
0.0001042360673976401,0.0001569382517283557
0.0001064209244064725,0.0001602275178751444
0.0001086515774652537,0.0001635857180554146
0.0001109289864895223,0.0001670142966991861
0.0001132541315152813,0.0001705147284927211
0.0001156280131207375,0.0001740885190119057
0.0001180516528568806,0.0001777372053688442
0.0001205260936870841,0.0001814623568714424
0.0001230524004359262,0.0001852655756982013
0.0001256316602474122,0.0001891484975852231
0.000128264983052806,0.0001931127925294263
0.0001309535020482668,0.0001971601655049726
0.0001336983741824945,0.0002012923571955705
0.0001365007806546014,0.0002055111447416547
0.0001393619274224143,0.0002098183425034428
0.0001422830457214352,0.0002142158028397567
0.0001452653925946781,0.0002187054169031644
0.0001483102514336103,0.0002232891154514416
0.0001514189325304352,0.0002279688696770199
0.0001545927736419478,0.0002327466920519772
0.0001578331405652116,0.0002376246371926793
0.000161141427725302,0.0002426048027407424
0.0001645190587753661,0.0002476893302637562
0.0001679674872092653,0.0002528804061737722
0.0001714881969870541,0.0002581802626655527
0.0001750827031735723,0.0002635911786744716
0.0001787525525904235,0.0002691154808538432
0.0001824993244816151,0.0002747555445732353
0.000186324631193156,0.0002805137949373204
0.0001902301188668946,0.0002863927078261552
0.0001942174681489025,0.0002923948109569974
0.0001982883949127071,0.0002985226849681055
0.0002024446509976802,0.0003047789645259646
0.0002066880249629082,0.0003111663394547159
0.0002110203428568597,0.0003176875558891235
0.0002154434690031882,0.0003243454174528537
0.0002199593068030075,0.0003311427864592931
0.0002245697995539772,0.0003380825851395652
0.0002292769312865649,0.0003451677968944189
0.0002340827276178294,0.0003524014675730935
0.0002389892566231048,0.0003597867067787197
0.000243998629725955,0.0003673266892010307
0.0002491130026067791,0.0003750246559762749
0.0002543345761304648,0.0003828839160762154
0.0002596655972934873,0.0003909078477256633
0.0002651083601908536,0.0003990998998494311
0.0002706652070033241,0.0004074635935497062
0.0002763385290053172,0.0004160025236145115
0.0002821307675939471,0.0004247203600563632
0.0002880444153396298,0.0004336208496843463
0.000294082017058706,0.0004427078177081656
0.0003002461709085549,0.0004519851693759458
0.000306539529505653,0.0004614568916455619
0.000312964801067075,0.0004711270548913848
0.0003195247505759214,0.0004809998146461103
0.0003262222009711667,0.0004910794133793361
0.0003330600343624589,0.0005013701823124439
0.000340041193270371,0.00051187654327145
0.000347168681892656,0.000522603010579159
0.0003544455673970436,0.000533554192985064
0.0003618749812411277,0.0005447347956372139
0.0003694601205199302,0.0005561496220933826
0.0003772042493417001,0.0005678035763754252
0.0003851107002325569,0.0005797016650650466
0.000393182875570577,0.0005918489994442
0.0004014242490499318,0.0006042507976795619
0.0004098383671757261,0.000616912387051527
0.0004184288507901585,0.0006298392062310532
0.0004271993966306776,0.0006430368076024706
0.0004361537789208006,0.0006565108596350289
0.0004452958509942651,0.0006702671493035162
0.0004546295469532399,0.0006843115845592829
0.0004641588833612782,0.000698650196852113
0.0004738879609717651,0.0007132891437049427
0.0004838209664925957,0.0007282347113409804
0.0004939621743878316,0.0007434933173667835
0.0005043159487171359,0.0007590715135092907
0.0005148867450137498,0.0007749759884105867
0.0005256791122018419,0.000791213570480287
0.0005366976945540476,0.0008077912308067647
0.0005479472336900282,0.0008247160861289959
0.0005594325706169377,0.0008419954018692444
0.0005711586478126435,0.0008596365952296958
0.0005831305113526219,0.0008776472383514866
0.000595353313081437,0.0008960350615402346
0.0006078323128297224,0.0009148079565581835
0.0006205728806776501,0.0009339739799835156
0.0006335804992658254,0.000953541356640164
0.0006468607661546321,0.0009735184830973465
0.0006604193962330305,0.0009939139312422629
0.0006742622241778335,0.001014736451925846
0.0006883952069645496,0.001035994978684118
0.0007028244264308353,0.001057698631536264
0.0007175560918936921,0.001079856720860417
0.000732596542821523,0.001102478751350389
0.0007479522515621828,0.001125574426052656
0.0007636298261282241,0.0011491536504874
0.0007796360130405237,0.001173226536854255
0.0007959777002314978,0.001197803408323983
0.0008126619200091946,0.001222894803418861
0.0008296958520834915,0.001248511480483327
0.0008470868266557402,0.001274664422246108
0.0008648423275731727,0.001301364840475938
0.0008829699955494083,0.00132862418073354
0.0009014776314524918,0.001356454127220408
0.000920373199661823,0.00138486660772752
0.000939664831495469,0.001413873798684961
0.0009593608287093146,0.001443488130315917
0.0009794696670695387,0.001473722291895463
0.001,0.00150458923711716
0.001020960662306047,0.001536102189570121
0.001042360673976401,0.001568274648326762
0.001064209244064725,0.001601120393646349
0.001086515774652537,0.001634653492793903
0.001109289864895223,0.001668888305978555
0.001132541315152813,0.001703839492412484
0.001156280131207375,0.00173952201649441
0.001180516528568806,0.001775951154118105
0.001205260936870841,0.001813142499109799
0.001230524004359262,0.001851111969797148
0.001256316602474122,0.001889875815710984
0.00128264983052806,0.001929450624423956
0.001309535020482668,0.001969853328527948
0.001336983741824945,0.002011101212753164
0.001365007806546014,0.002053211921231535
0.001393619274224143,0.002096203464907576
0.001422830457214352,0.002140094229099887
0.001452653925946781,0.00218490298121421
0.001483102514336103,0.002230648878614905
0.001514189325304352,0.0022773514766532
0.001545927736419478,0.00232503073685919
0.001578331405652117,0.002373707035298378
0.00161141427725302,0.002423401171097628
0.001645190587753661,0.002474134375141435
0.001679674872092653,0.002525928318945381
0.001714881969870541,0.002578805123705563
0.001750827031735723,0.002632787369532541
0.001787525525904235,0.002687898104868358
0.00182499324481615,0.002744160856094302
0.00186324631193156,0.002801599637329955
0.001902301188668946,0.002860238960428862
0.001942174681489024,0.002920103845174493
0.001982883949127072,0.00298121982967936
0.002024446509976802,0.003043612980991983
0.002066880249629082,0.003107309905915012
0.002110203428568597,0.003172337762039401
0.002154434690031882,0.003238724268997517
0.002199593068030075,0.003306497719940071
0.002245697995539772,0.003375686993240534
0.002292769312865649,0.003446321564432142
0.002340827276178294,0.003518431518380605
0.002389892566231048,0.00359204756169762
0.00243998629725955,0.003667201035400081
0.002491130026067791,0.003743923927817638
0.002543345761304648,0.003822248887755952
0.002596655972934872,0.003902209237917509
0.002651083601908536,0.003983838988586674
0.002706652070033241,0.004067172851582868
0.002763385290053173,0.004152246254487069
0.002821307675939471,0.004239095355145661
0.002880444153396298,0.004327757056458381
0.002940820170587061,0.004418269021453924
0.003002461709085549,0.00451066968865832
0.00306539529505653,0.004604998287762396
0.00312964801067075,0.004701294855593008
0.003195247505759214,0.004799600252392233
0.003262222009711667,0.004899956178412435
0.003330600343624588,0.005002405190830173
0.00340041193270371,0.00510699072098586
0.003471686818926559,0.005213757091954818
0.003544455673970436,0.005322749536454063
0.003618749812411277,0.005434014215092708
0.003694601205199302,0.005547598234969753
0.003772042493417001,0.005663549668626366
0.003851107002325569,0.00578191757335822
0.003931828755705771,0.005902752010893519
0.004014242490499318,0.006026104067443416
0.004098383671757262,0.006152025874130662
0.004184288507901585,0.006280570627802184
0.004271993966306777,0.006411792612233347
0.004361537789208006,0.006545747219727227
0.004452958509942651,0.006682490973119126
0.0045462954695324,0.00682208154818964
0.004641588833612782,0.006964577796493399
0.004738879609717651,0.007110039768611576
0.004838209664925958,0.007258528737832282
0.004939621743878316,0.007410107224266937
0.005043159487171359,0.007564839019409519
0.005148867450137497,0.007722789211143666
0.005256791122018419,0.007884024209206086
0.005366976945540477,0.008048611771111491
0.005479472336900281,0.008216621028547366
0.005594325706169377,0.008388122514243923
0.005711586478126435,0.008563188189326221
0.005831305113526219,0.008741891471156338
0.00595353313081437,0.008924307261670594
0.006078323128297224,0.009110511976220481
0.0062057288067765,0.009300583572922183
0.006335804992658254,0.009494601582523021
0.006468607661546321,0.009692647138790922
0.006604193962330305,0.009894803009432906
0.006742622241778335,0.01010115362755071
0.006883952069645496,0.01031178512363928
0.007028244264308352,0.01052678535813423
0.007175560918936921,0.01074624395451629
0.00732596542821523,0.0109702523329781
0.007479522515621813,0.01119890374465926
0.007636298261282242,0.01143229330645767
0.007796360130405237,0.0116705180364215
0.007959777002314978,0.01191367688972933
0.008126619200091946,0.01216187079526376
0.008296958520834915,0.0124152026927834
0.008470868266557402,0.01267377757070165
0.008648423275731726,0.01293770250447468
